cell_id,time_bucket,temp_c,feels_like_c,precipitation_type,precipitation_mm,snow_depth_cm,wind_speed_ms,wind_gust_ms,humidity_pct,pressure_hpa,visibility_m
55.6_37.76,2024-10-18 06:00:00,-2.05,-5.5184894,none,0.0,1.0,6.3690495,10.440001,93.55403,1012.3641,
55.71_37.51,2024-10-22 18:00:00,8.15,4.526843,none,0.0,0.0,15.506141,25.56,76.68663,999.6705,
55.71_37.54,2024-10-27 10:00:00,6.5,4.6063013,none,0.0,0.0,4.3498964,12.959999,88.89223,1000.94794,
55.71_37.58,2024-10-20 17:00:00,9.5,6.417081,none,0.0,0.0,10.070353,18.359999,63.883457,1009.7905,
55.71_37.61,2024-10-24 18:00:00,7.85,3.47759,rain,0.1,0.0,22.747044,37.8,86.578804,999.6673,
55.71_37.63,2024-10-13 20:00:00,5.7,-0.2917447,none,0.0,0.0,24.817816,40.32,58.976204,1005.0645,
55.71_37.66,2024-10-23 11:00:00,10.1,6.765806,rain,1.1,0.0,20.436144,33.12,90.71138,996.0744,
55.71_37.72,2024-10-19 14:00:00,7.95,4.3029127,none,0.0,1.0,11.090103,20.519999,59.75842,1015.82294,
55.71_37.73,2024-10-21 16:00:00,8.55,5.782443,none,0.0,0.0,8.557102,10.799999,70.55676,1012.09296,
55.71_37.75,2024-10-14 18:00:00,1.15,-4.2333646,snow,0.6,5.0,21.771072,38.16,88.42814,997.77924,
55.71_37.77,2024-10-26 10:00:00,5.0,2.011764,none,0.0,0.0,7.7043357,16.56,78.66168,1007.65027,
55.71_37.8,2024-10-23 17:00:00,10.3,5.6809835,none,0.0,0.0,25.682032,44.639996,77.56584,994.5918,
55.71_37.86,2024-10-23 14:00:00,10.9,7.468998,none,0.0,0.0,22.485594,40.32,90.46269,994.68787,
55.71_37.93,2024-10-12 16:00:00,12.35,8.327034,none,0.0,0.0,22.402588,45.0,70.08557,1003.0259,
55.72_37.07,2024-10-21 07:00:00,2.0,-1.2059317,none,0.0,0.0,6.7397914,11.159999,82.60353,1013.4966,
55.72_37.16,2024-10-27 00:00:00,5.0,2.254674,none,0.0,0.0,9.208192,16.199999,93.904625,1004.5758,
55.72_37.38,2024-10-21 18:00:00,8.0,5.0346146,none,0.0,0.0,9.847496,16.56,72.98071,1006.61005,
55.72_37.42,2024-10-24 20:00:00,7.3,3.1548986,rain,0.4,0.0,21.112242,37.44,89.577545,997.70044,
55.72_37.42,2024-10-25 21:00:00,0.05,-3.3891034,none,0.0,0.0,7.7879906,10.440001,91.29449,1003.49396,
55.72_37.45,2024-10-23 10:00:00,9.9,6.6218576,rain,0.5,0.0,19.60348,38.519997,90.39067,992.5518,
55.72_37.46,2024-10-14 18:00:00,1.05,-4.268366,snow,0.6,6.0,21.274294,38.16,88.74204,994.85565,
55.72_37.46,2024-10-26 15:00:00,7.85,4.6554585,none,0.0,0.0,13.41453,23.759998,81.61627,1005.0436,
55.72_37.57,2024-10-25 09:00:00,6.1,1.8891582,none,0.0,0.0,18.58451,31.68,84.00642,1003.2922,
55.72_37.6,2024-10-14 19:00:00,1.2,-3.7983053,snow,0.1,6.0,19.233065,34.56,88.755104,997.0434,
55.72_37.65,2024-10-19 19:00:00,5.9,2.9049673,none,0.0,1.0,7.519175,11.5199995,72.84938,1015.31415,
55.72_37.66,2024-10-24 02:00:00,6.9,1.4832745,none,0.0,0.0,24.713152,41.399998,70.47941,999.4754,
55.72_37.7,2024-10-24 11:00:00,8.0,2.5636477,none,0.0,0.0,26.725605,44.28,72.72385,1000.6436,
55.72_37.74,2024-10-28 02:00:00,2.5,-0.2843194,none,0.0,0.0,7.386582,10.440001,100.0,1002.4795,
55.72_37.81,2024-10-22 21:00:00,6.5,3.5965223,none,0.0,0.0,11.345713,21.599998,89.20266,1000.4655,
55.72_37.84,2024-10-14 21:00:00,1.3,-3.1427858,snow,0.5,5.0,16.375053,29.16,94.06352,996.06415,
55.72_37.94,2024-10-20 02:00:00,2.35,-0.29040456,none,0.0,0.0,5.257109,9.0,94.4504,1013.16925,
55.73_37.22,2024-10-26 20:00:00,5.05,1.8517694,none,0.0,0.0,12.313893,21.599998,93.57836,1002.4442,
55.73_37.41,2024-10-15 19:00:00,6.85,3.9300299,none,0.0,4.0,11.103243,19.08,85.57756,993.87787,
55.73_37.42,2024-10-27 02:00:00,5.7,2.7304235,none,0.0,0.0,11.16145,19.8,91.34961,1002.0786,
