dtp_id,moment_date,year,month,day_of_week,hour,time_of_day,season,is_weekend,is_night,is_rush_hour,type_code,type_name_decoded,type_group,severity,dead_count,injured_count,dead_children_count,injured_children_count,vehicles_count,participant_count,area_id,district_id,source_year,place_latitude,place_longitude,road_type_code,street_name,road_name,road_loc,traffic_lane_amount,srf_code,road_sign_code
575490827,2023-09-29,2023,9,4,20,Вечер (18–22),Осень,False,False,False,1,Столкновение ТС,Столкновение,Ранение,0,2,0,0,4,5,6,123,input/2023,55.849445,37.440591,,Химкинский б-р,,,2.0,Асфальтобетонное,
575490627,2023-09-29,2023,9,4,18,Вечер (18–22),Осень,False,False,True,5,Наезд на пешехода,Пешеходный конфликт,Ранение,0,2,0,0,1,2,5,71,input/2023,55.876539,37.718478,,Ярославское ш,,,10.0,Асфальтобетонное,
575447827,2023-09-29,2023,9,4,13,День (12–18),Осень,False,False,False,1,Столкновение ТС,Столкновение,Гибель,1,0,0,0,3,4,2,55,input/2023,55.798133,37.344975,,,"""Балтия"" Москва - Волоколамск - граница с Латвийской Республикой",19.0,5.0,Асфальтобетонное,
575456027,2023-09-29,2023,9,4,14,День (12–18),Осень,False,False,False,5,Наезд на пешехода,Пешеходный конфликт,Ранение,0,1,0,1,1,2,11,44,input/2023,55.642945,37.507692,,,,,1.0,Асфальтобетонное,
575501227,2023-09-29,2023,9,4,23,Ночь (22–6),Осень,False,True,False,3,Наезд на стоящее ТС,Наезд на ТС,Ранение,0,1,0,0,2,2,8,115,input/2023,55.770016,37.655102,,,,,1.0,Асфальтобетонное,
575490427,2023-09-29,2023,9,4,13,День (12–18),Осень,False,False,False,1,Столкновение ТС,Столкновение,Ранение,0,1,0,0,2,3,8,116,input/2023,55.763785,37.673814,,Радио ул,,,2.0,Асфальтобетонное,
575549027,2023-09-30,2023,9,5,13,День (12–18),Осень,True,False,False,5,Наезд на пешехода,Пешеходный конфликт,Ранение,0,1,0,0,1,2,2,127,input/2023,55.703761,37.508799,,,,,1.0,Асфальтобетонное,
575542827,2023-09-30,2023,9,5,13,День (12–18),Осень,True,False,False,5,Наезд на пешехода,Пешеходный конфликт,Ранение,0,1,0,0,1,2,8,84,input/2023,55.76437,37.603594,,,,,0.0,Цементобетонное,
575539827,2023-09-30,2023,9,5,12,День (12–18),Осень,True,False,False,3,Наезд на стоящее ТС,Наезд на ТС,Ранение,0,1,0,0,2,3,5,107,input/2023,55.849554,37.658333,,Амундсена ул,,,2.0,Асфальтобетонное,
575548827,2023-09-30,2023,9,5,12,День (12–18),Осень,True,False,False,5,Наезд на пешехода,Пешеходный конфликт,Ранение,0,1,0,1,1,2,2,127,input/2023,55.695375,37.538272,,,,,1.0,Асфальтобетонное,
575554627,2023-09-30,2023,9,5,15,День (12–18),Осень,True,False,False,6,Конфликт с велотранспортом,Велосипедный / СИМ конфликт,Ранение,0,1,0,0,2,2,11,66,input/2023,55.602499,37.529775,,,,,1.0,Асфальтобетонное,
575856827,2023-09-30,2023,9,5,11,Утро (6–12),Осень,True,False,False,1,Столкновение ТС,Столкновение,Ранение,0,1,0,0,3,4,9,62,input/2023,55.601063,37.722791,,Каширское ш,,,4.0,Асфальтобетонное,
575518827,2023-09-30,2023,9,5,6,Утро (6–12),Осень,True,False,False,1,Столкновение ТС,Столкновение,Ранение,0,1,0,0,2,3,8,116,input/2023,55.766887,37.641209,,Мясницкая ул,,,2.0,Асфальтобетонное,
575876827,2023-09-30,2023,9,5,14,День (12–18),Осень,True,False,False,1,Столкновение ТС,Столкновение,Ранение,0,1,0,0,2,2,3,144,input/2023,55.984135,37.162285,,Логвиненко ул,,,6.0,Асфальтобетонное,
575578427,2023-09-30,2023,9,5,23,Ночь (22–6),Осень,True,True,False,1,Столкновение ТС,Столкновение,Ранение,0,1,0,0,3,4,2,33,input/2023,55.676765,37.484228,,Лобачевского ул,,,8.0,Асфальтобетонное,
575554427,2023-09-30,2023,9,5,17,День (12–18),Осень,True,False,True,5,Наезд на пешехода,Пешеходный конфликт,Ранение,0,1,0,1,1,2,2,102,input/2023,55.751178,37.501034,,Физкультурный проезд,,,2.0,Асфальтобетонное,
576033027,2023-09-30,2023,9,5,19,Вечер (18–22),Осень,True,False,True,6,Конфликт с велотранспортом,Велосипедный / СИМ конфликт,Ранение,0,1,0,0,2,2,4,120,input/2023,55.868322,37.546613,,Дмитровское ш,,,3.0,Асфальтобетонное,
575503827,2023-09-30,2023,9,5,5,Ночь (22–6),Осень,True,True,False,4,Наезд на препятствие,Наезд на препятствие,Ранение,0,1,0,0,1,1,2,58,input/2023,55.704565,37.457516,,Матвеевская ул,,,3.0,Асфальтобетонное,
575535027,2023-09-30,2023,9,5,11,Утро (6–12),Осень,True,False,False,4,Наезд на препятствие,Наезд на препятствие,Ранение,0,1,0,1,1,1,1,31,input/2023,55.794159,37.684929,,,,,1.0,Асфальтобетонное,
575558827,2023-09-30,2023,9,5,15,День (12–18),Осень,True,False,False,1,Столкновение ТС,Столкновение,Ранение,0,1,0,0,2,2,7,70,input/2023,55.634125,37.448637,,,"Киевское шоссе (М-3 ""Украина"" Москва-Украина)",23.0,5.0,Асфальтобетонное,
575503227,2023-09-30,2023,9,5,4,Ночь (22–6),Осень,True,True,False,1,Столкновение ТС,Столкновение,Ранение,0,1,0,0,3,3,8,84,input/2023,55.764648,37.605418,,Тверская ул,,,8.0,Асфальтобетонное,
575498827,2023-09-30,2023,9,5,0,Ночь (22–6),Осень,True,True,False,3,Наезд на стоящее ТС,Наезд на ТС,Ранение,0,3,0,0,2,3,5,39,input/2023,55.894428,37.694349,,,Московская кольцевая автомобильная дорога (МКАД) внутренняя сторона,91.5,10.0,Асфальтобетонное,
575541827,2023-09-30,2023,9,5,12,День (12–18),Осень,True,False,False,1,Столкновение ТС,Столкновение,Ранение,0,2,0,0,2,3,4,89,input/2023,55.793422,37.517239,,3-я Песчаная ул,,,5.0,Асфальтобетонное,
576259627,2023-09-30,2023,9,5,21,Вечер (18–22),Осень,True,False,False,5,Наезд на пешехода,Пешеходный конфликт,Ранение,0,1,0,0,1,2,2,127,input/2023,55.693065,37.535128,,Вернадского пр-кт,,,1.0,Асфальтобетонное,
575567627,2023-09-30,2023,9,5,20,Вечер (18–22),Осень,True,False,False,1,Столкновение ТС,Столкновение,Ранение,0,1,0,0,2,2,11,44,input/2023,55.655891,37.523664,,Академика Волгина ул,,,3.0,Асфальтобетонное,
575585827,2023-09-30,2023,9,5,18,Вечер (18–22),Осень,True,False,True,1,Столкновение ТС,Столкновение,Ранение,0,1,0,0,2,3,1,31,input/2023,55.791655,37.687365,,Стромынка ул,,,6.0,Асфальтобетонное,
575564427,2023-09-30,2023,9,5,17,День (12–18),Осень,True,False,True,5,Наезд на пешехода,Пешеходный конфликт,Ранение,0,1,0,0,1,2,8,116,input/2023,55.763126,37.654137,,Покровка ул,,,3.0,Асфальтобетонное,
575576827,2023-09-30,2023,9,5,20,Вечер (18–22),Осень,True,False,False,1,Столкновение ТС,Столкновение,Ранение,0,1,0,0,4,5,11,66,input/2023,55.587148,37.546758,,,Московская кольцевая автомобильная дорога (МКАД) внешняя сторона,36.0,6.0,Асфальтобетонное,
575587827,2023-09-30,2023,9,5,20,Вечер (18–22),Осень,True,False,False,4,Наезд на препятствие,Наезд на препятствие,Ранение,0,1,0,0,1,1,1,30,input/2023,55.709658,37.915342,,Покровская ул,,,3.0,Асфальтобетонное,
575580827,2023-09-30,2023,9,5,0,Ночь (22–6),Осень,True,True,False,1,Столкновение ТС,Столкновение,Ранение,0,1,0,0,3,3,10,41,input/2023,55.679296,37.723843,,Шоссейная ул,,,2.0,Асфальтобетонное,
575502627,2023-09-30,2023,9,5,0,Ночь (22–6),Осень,True,True,False,1,Столкновение ТС,Столкновение,Ранение,0,1,0,0,2,2,10,41,input/2023,55.648815,37.688749,,Проектируемый 4294-й проезд,,,4.0,Асфальтобетонное,
575572427,2023-09-30,2023,9,5,11,Утро (6–12),Осень,True,False,False,1,Столкновение ТС,Столкновение,Ранение,0,1,0,0,2,2,1,22,input/2023,55.751324,37.80226,,Мартеновская ул,,,4.0,Асфальтобетонное,
575631227,2023-10-01,2023,10,6,14,День (12–18),Осень,True,False,False,5,Наезд на пешехода,Пешеходный конфликт,Ранение,0,1,0,0,1,2,5,42,input/2023,55.893556,37.617617,,,,,1.0,Асфальтобетонное,
575651027,2023-10-01,2023,10,6,18,Вечер (18–22),Осень,True,False,True,5,Наезд на пешехода,Пешеходный конфликт,Ранение,0,1,0,0,1,2,8,134,input/2023,55.762807,37.587684,,,,,5.0,Асфальтобетонное,
575635827,2023-10-01,2023,10,6,15,День (12–18),Осень,True,False,False,5,Наезд на пешехода,Пешеходный конфликт,Ранение,0,1,0,0,1,2,9,16,input/2023,55.634997,37.657775,,,,,1.0,Асфальтобетонное,
575646427,2023-10-01,2023,10,6,17,День (12–18),Осень,True,False,True,5,Наезд на пешехода,Пешеходный конфликт,Ранение,0,1,0,1,1,2,9,96,input/2023,55.579964,37.651466,,,,,1.0,Асфальтобетонное,
575660627,2023-10-01,2023,10,6,19,Вечер (18–22),Осень,True,False,True,8,Наезд на животное,Прочее,Ранение,0,1,0,0,1,2,7,35,input/2023,55.485693,37.499278,,ГСК Фабрики им.1 Мая тер,,,3.0,Асфальтобетонное,
575670827,2023-10-01,2023,10,6,9,Утро (6–12),Осень,True,False,True,1,Столкновение ТС,Столкновение,Ранение,0,1,0,0,2,3,1,130,input/2023,55.824382,37.835487,,,Московская кольцевая автомобильная дорога (МКАД) внешняя сторона,104.0,5.0,Асфальтобетонное,
575843027,2023-10-01,2023,10,6,14,День (12–18),Осень,True,False,False,1,Столкновение ТС,Столкновение,Ранение,0,1,0,0,3,4,9,43,input/2023,55.570909,37.598316,,Варшавское ш,,,3.0,Асфальтобетонное,
575655427,2023-10-01,2023,10,6,4,Ночь (22–6),Осень,True,True,False,3,Наезд на стоящее ТС,Наезд на ТС,Ранение,0,1,0,0,3,2,5,42,input/2023,55.897508,37.597446,,,,,1.0,Асфальтобетонное,
575590827,2023-10-01,2023,10,6,3,Ночь (22–6),Осень,True,True,False,1,Столкновение ТС,Столкновение,Ранение,0,1,0,0,2,2,1,69,input/2023,55.814039,37.840583,,Щёлковское ш,,,3.0,Асфальтобетонное,
575669227,2023-10-01,2023,10,6,20,Вечер (18–22),Осень,True,False,False,1,Столкновение ТС,Столкновение,Ранение,0,2,0,0,2,3,11,47,input/2023,55.532181,37.533143,,Чечерский проезд,,,4.0,Асфальтобетонное,
575661627,2023-10-01,2023,10,6,14,День (12–18),Осень,True,False,False,6,Конфликт с велотранспортом,Велосипедный / СИМ конфликт,Ранение,0,1,0,0,2,2,11,9,input/2023,55.683775,37.559834,,Нахимовский пр-кт,,,3.0,Асфальтобетонное,
575588227,2023-10-01,2023,10,6,0,Ночь (22–6),Осень,True,True,False,2,Опрокидывание,Опрокидывание,Ранение,0,1,0,0,1,1,8,73,input/2023,55.749513,37.641702,,Устьинский проезд,,,6.0,Асфальтобетонное,
575662627,2023-10-01,2023,10,6,19,Вечер (18–22),Осень,True,False,True,5,Наезд на пешехода,Пешеходный конфликт,Ранение,0,1,0,1,2,3,8,134,input/2023,55.753794,37.547772,,1-й Красногвардейский проезд,,,3.0,Асфальтобетонное,
575819227,2023-10-01,2023,10,6,1,Ночь (22–6),Осень,True,True,False,3,Наезд на стоящее ТС,Наезд на ТС,Ранение,0,1,0,0,5,2,9,43,input/2023,55.604669,37.594893,,,,,2.0,Асфальтобетонное,
575583627,2023-10-01,2023,10,6,0,Ночь (22–6),Осень,True,True,False,2,Опрокидывание,Опрокидывание,Ранение,0,1,0,0,1,1,8,115,input/2023,55.769887,37.644385,,,,,5.0,Асфальтобетонное,
