dtp_id,year,type_group,severity,has_speed_violation,has_priority_violation,has_pedestrian_conflict,has_bad_road_condition,has_young_driver,has_novice_driver,has_truck,has_bus,has_taxi,has_motorcycle,is_night,is_weekend,is_rush_hour,time_of_day,season,dead_count,injured_count,participant_count
535462227,2022,Столкновение,Ранение,Нет,Нет,Нет,Нет,Нет,Нет,False,False,False,False,Да,Нет,Нет,Ночь (22–6),Осень,0,1,2
535472827,2022,Столкновение,Ранение,Нет,Нет,Нет,Нет,Да,Да,False,True,False,False,Нет,Нет,Да,Утро (6–12),Осень,0,1,3
535373027,2022,Столкновение,Ранение,Нет,Нет,Нет,Да,Нет,Нет,False,False,False,False,Нет,Нет,Да,Утро (6–12),Осень,0,1,3
535772627,2022,Столкновение,Ранение,Нет,Нет,Нет,Нет,Да,Нет,False,False,False,False,Нет,Нет,Нет,День (12–18),Осень,0,3,7
535808427,2022,Пешеходный конфликт,Ранение,Нет,Нет,Да,Нет,Нет,Нет,False,False,True,False,Нет,Нет,Да,День (12–18),Осень,0,1,2
536075027,2022,Столкновение,Ранение,Нет,Нет,Нет,Нет,Нет,Нет,False,False,False,False,Нет,Да,Да,Вечер (18–22),Осень,0,5,5
535731827,2022,Пешеходный конфликт,Ранение,Нет,Нет,Да,Да,Нет,Нет,False,False,True,False,Нет,Нет,Да,Утро (6–12),Осень,0,1,2
535746027,2022,Пешеходный конфликт,Ранение,Нет,Нет,Да,Нет,Нет,Нет,False,False,False,False,Нет,Нет,Нет,Утро (6–12),Осень,0,1,2
535789227,2022,Пешеходный конфликт,Ранение,Нет,Нет,Да,Нет,Нет,Нет,False,False,False,False,Нет,Нет,Нет,День (12–18),Осень,0,1,2
535790427,2022,Пешеходный конфликт,Ранение,Нет,Нет,Да,Нет,Нет,Нет,False,False,False,False,Нет,Нет,Нет,День (12–18),Осень,0,1,2
535812627,2022,Пешеходный конфликт,Ранение,Нет,Нет,Да,Нет,Нет,Нет,False,False,True,False,Нет,Нет,Да,Вечер (18–22),Осень,0,1,2
535920427,2022,Пешеходный конфликт,Гибель,Нет,Нет,Да,Нет,Нет,Нет,False,False,False,False,Нет,Нет,Нет,День (12–18),Осень,1,0,2
535981227,2022,Столкновение,Ранение,Нет,Нет,Нет,Нет,Нет,Нет,False,False,False,False,Да,Нет,Нет,Ночь (22–6),Осень,0,1,3
535923427,2022,Столкновение,Ранение,Нет,Нет,Да,Нет,Да,Нет,False,False,True,False,Нет,Нет,Нет,День (12–18),Осень,0,1,3
536784227,2022,Велосипедный / СИМ конфликт,Ранение,Нет,Нет,Нет,Нет,Да,Нет,False,False,True,False,Нет,Нет,Нет,Вечер (18–22),Осень,0,1,2
535958227,2022,Столкновение,Ранение,Нет,Нет,Нет,Нет,Нет,Нет,False,False,False,True,Нет,Нет,Нет,Вечер (18–22),Осень,0,1,2
535529827,2022,Пешеходный конфликт,Ранение,Нет,Нет,Да,Да,Нет,Нет,False,False,False,False,Нет,Нет,Да,Вечер (18–22),Осень,0,1,2
535536627,2022,Пешеходный конфликт,Гибель,Да,Нет,Да,Нет,Нет,Нет,False,False,False,False,Нет,Нет,Нет,Вечер (18–22),Осень,1,0,2
535493027,2022,Пешеходный конфликт,Ранение,Нет,Нет,Да,Нет,Нет,Нет,False,False,False,False,Нет,Нет,Нет,Утро (6–12),Осень,0,1,2
535545627,2022,Пешеходный конфликт,Ранение,Нет,Нет,Да,Нет,Нет,Нет,False,False,False,False,Нет,Нет,Нет,Вечер (18–22),Осень,0,1,2
535844427,2022,Пешеходный конфликт,Ранение,Нет,Нет,Да,Нет,Нет,Нет,False,False,False,False,Нет,Нет,Да,Вечер (18–22),Осень,0,1,2
535499227,2022,Прочее,Ранение,Нет,Нет,Нет,Нет,Нет,Нет,False,True,False,False,Нет,Нет,Нет,Утро (6–12),Осень,0,1,2
535542427,2022,Наезд на ТС,Ранение,Да,Нет,Нет,Нет,Нет,Нет,False,False,False,False,Нет,Нет,Да,Вечер (18–22),Осень,0,2,3
535612627,2022,Столкновение,Ранение,Нет,Нет,Нет,Нет,Нет,Нет,False,False,False,False,Нет,Нет,Нет,День (12–18),Осень,0,1,3
536721227,2022,Пешеходный конфликт,Ранение,Нет,Нет,Да,Нет,Нет,Нет,False,False,False,False,Нет,Нет,Нет,Утро (6–12),Осень,0,1,2
535907627,2022,Прочее,Ранение,Нет,Нет,Нет,Нет,Нет,Нет,False,True,False,False,Нет,Нет,Нет,День (12–18),Осень,0,2,3
536629827,2022,Столкновение,Ранение,Нет,Нет,Нет,Нет,Нет,Нет,False,False,False,True,Нет,Да,Нет,День (12–18),Осень,0,1,2
535946427,2022,Пешеходный конфликт,Ранение,Нет,Нет,Да,Нет,Нет,Нет,False,False,False,False,Нет,Нет,Да,Вечер (18–22),Осень,0,1,2
535853027,2022,Пешеходный конфликт,Ранение,Нет,Нет,Да,Нет,Нет,Нет,False,False,False,False,Нет,Нет,Да,Утро (6–12),Осень,0,1,2
535484227,2022,Пешеходный конфликт,Ранение,Нет,Нет,Да,Нет,Нет,Нет,False,False,True,False,Нет,Нет,Да,Утро (6–12),Осень,0,1,2
536651227,2022,Столкновение,Ранение,Нет,Нет,Нет,Нет,Нет,Нет,False,False,False,False,Нет,Да,Нет,День (12–18),Осень,0,1,2
535534027,2022,Велосипедный / СИМ конфликт,Ранение,Нет,Нет,Нет,Нет,Да,Нет,False,False,True,False,Нет,Нет,Да,Вечер (18–22),Осень,0,1,2
536095027,2022,Наезд на ТС,Ранение,Да,Нет,Нет,Нет,Нет,Нет,False,False,False,False,Нет,Да,Нет,Вечер (18–22),Осень,0,1,3
536092627,2022,Столкновение,Ранение,Нет,Нет,Нет,Нет,Нет,Нет,False,False,False,True,Нет,Да,Нет,Вечер (18–22),Осень,0,2,3
538050827,2022,Пешеходный конфликт,Ранение,Нет,Нет,Да,Нет,Нет,Нет,False,False,False,False,Нет,Нет,Нет,День (12–18),Осень,0,1,2
536002027,2022,Столкновение,Ранение,Нет,Нет,Нет,Нет,Нет,Нет,False,False,False,False,Нет,Нет,Нет,День (12–18),Осень,0,1,2
535478027,2022,Пешеходный конфликт,Ранение,Нет,Нет,Да,Нет,Нет,Нет,False,False,False,False,Нет,Нет,Да,Утро (6–12),Осень,0,1,2
536055427,2022,Пешеходный конфликт,Ранение,Нет,Нет,Да,Нет,Нет,Нет,False,False,False,False,Нет,Да,Нет,День (12–18),Осень,0,1,2
535974427,2022,Наезд на препятствие,Ранение,Да,Нет,Нет,Нет,Нет,Нет,False,False,False,False,Нет,Нет,Нет,День (12–18),Осень,0,1,1
537314627,2022,Пешеходный конфликт,Ранение,Да,Нет,Да,Нет,Нет,Нет,False,True,False,False,Нет,Нет,Да,День (12–18),Осень,0,1,2
535834227,2022,Столкновение,Ранение,Нет,Нет,Нет,Нет,Нет,Нет,True,False,False,False,Да,Нет,Нет,Ночь (22–6),Осень,0,1,2
536092427,2022,Столкновение,Ранение,Да,Нет,Нет,Нет,Нет,Нет,False,False,False,False,Нет,Нет,Да,Утро (6–12),Осень,0,1,2
536072427,2022,Столкновение,Ранение,Нет,Нет,Нет,Нет,Нет,Нет,False,False,True,False,Нет,Да,Нет,Вечер (18–22),Осень,0,1,3
536168827,2022,Пешеходный конфликт,Ранение,Нет,Нет,Да,Нет,Нет,Нет,False,False,False,False,Нет,Да,Да,Вечер (18–22),Осень,0,1,2
536190027,2022,Наезд на препятствие,Ранение,Да,Нет,Нет,Нет,Да,Нет,False,False,False,False,Да,Да,Нет,Ночь (22–6),Осень,0,3,3
535920027,2022,Пешеходный конфликт,Ранение,Да,Нет,Да,Нет,Нет,Нет,False,False,False,False,Нет,Нет,Нет,День (12–18),Осень,0,1,2
535963227,2022,Столкновение,Ранение,Нет,Нет,Нет,Нет,Нет,Нет,False,False,False,False,Нет,Нет,Нет,Вечер (18–22),Осень,0,1,2
536160827,2022,Наезд на препятствие,Ранение,Да,Нет,Нет,Нет,Нет,Нет,False,False,False,False,Да,Нет,Нет,Ночь (22–6),Осень,0,1,1
535493227,2022,Столкновение,Ранение,Нет,Нет,Нет,Нет,Нет,Нет,False,False,False,True,Нет,Нет,Нет,Утро (6–12),Осень,0,1,2
535909427,2022,Столкновение,Ранение,Нет,Нет,Нет,Нет,Нет,Нет,True,False,False,False,Нет,Нет,Нет,День (12–18),Осень,0,1,3
535955627,2022,Велосипедный / СИМ конфликт,Ранение,Нет,Нет,Нет,Нет,Нет,Нет,False,False,False,False,Нет,Нет,Да,Вечер (18–22),Осень,0,1,2
535962827,2022,Пешеходный конфликт,Ранение,Нет,Нет,Да,Нет,Да,Да,False,False,False,False,Нет,Нет,Нет,День (12–18),Осень,0,1,2
536035227,2022,Пешеходный конфликт,Ранение,Нет,Нет,Да,Нет,Нет,Нет,False,False,True,False,Нет,Нет,Да,Утро (6–12),Осень,0,1,2
536152627,2022,Столкновение,Ранение,Нет,Нет,Нет,Нет,Да,Нет,False,False,False,True,Нет,Да,Нет,День (12–18),Осень,0,1,3
536038027,2022,Столкновение,Ранение,Нет,Нет,Нет,Нет,Нет,Нет,False,False,False,False,Нет,Да,Нет,День (12–18),Осень,0,7,7
536134627,2022,Столкновение,Ранение,Нет,Нет,Нет,Да,Нет,Нет,False,False,False,True,Нет,Да,Нет,Утро (6–12),Осень,0,1,2
536013827,2022,Прочее,Ранение,Нет,Нет,Нет,Нет,Нет,Нет,False,True,False,False,Нет,Да,Нет,Утро (6–12),Осень,0,1,2
535977827,2022,Наезд на ТС,Ранение,Нет,Нет,Нет,Нет,Нет,Нет,True,False,False,False,Да,Да,Нет,Ночь (22–6),Осень,0,1,2
536040227,2022,Пешеходный конфликт,Ранение,Нет,Нет,Да,Нет,Нет,Нет,False,False,True,False,Нет,Да,Нет,День (12–18),Осень,0,1,2
536076427,2022,Столкновение,Ранение,Нет,Нет,Нет,Нет,Да,Да,False,False,False,False,Нет,Да,Нет,Вечер (18–22),Осень,0,1,2
536042427,2022,Прочее,Ранение,Нет,Нет,Нет,Нет,Нет,Нет,False,False,False,False,Нет,Да,Нет,День (12–18),Осень,0,1,2
535539227,2022,Пешеходный конфликт,Ранение,Нет,Нет,Да,Да,Нет,Нет,False,False,False,False,Нет,Нет,Нет,Вечер (18–22),Осень,0,1,2
536104227,2022,Столкновение,Ранение,Нет,Нет,Нет,Да,Нет,Нет,False,False,True,False,Да,Да,Нет,Ночь (22–6),Осень,0,2,4
535544627,2022,Столкновение,Ранение,Нет,Нет,Нет,Нет,Нет,Нет,False,False,False,False,Нет,Нет,Нет,Вечер (18–22),Осень,0,1,3
536235827,2022,Столкновение,Ранение,Нет,Нет,Нет,Нет,Да,Да,True,False,False,False,Нет,Да,Нет,День (12–18),Осень,0,2,4
536046227,2022,Пешеходный конфликт,Ранение,Нет,Нет,Да,Нет,Нет,Нет,False,False,False,False,Нет,Да,Нет,День (12–18),Осень,0,1,2
536150627,2022,Столкновение,Ранение,Нет,Нет,Нет,Нет,Нет,Нет,False,False,False,False,Нет,Да,Да,Утро (6–12),Осень,0,1,2
536264827,2022,Пешеходный конфликт,Ранение,Нет,Нет,Да,Нет,Нет,Нет,False,False,True,False,Нет,Нет,Нет,День (12–18),Осень,0,2,3
536173627,2022,Столкновение,Ранение,Нет,Нет,Нет,Нет,Нет,Нет,False,False,True,False,Нет,Да,Нет,Вечер (18–22),Осень,0,1,3
536016427,2022,Столкновение,Ранение,Нет,Нет,Нет,Нет,Нет,Нет,False,False,True,False,Да,Да,Нет,Ночь (22–6),Осень,0,1,3
536120627,2022,Пешеходный конфликт,Ранение,Нет,Нет,Да,Нет,Нет,Нет,False,True,True,False,Нет,Да,Да,Вечер (18–22),Осень,0,1,2
536059027,2022,Столкновение,Ранение,Нет,Нет,Да,Нет,Да,Да,False,False,False,False,Нет,Да,Да,День (12–18),Осень,0,1,3
536231027,2022,Пешеходный конфликт,Ранение,Нет,Нет,Да,Нет,Нет,Нет,False,False,True,False,Да,Да,Нет,Ночь (22–6),Осень,0,1,2
536044827,2022,Наезд на препятствие,Ранение,Да,Нет,Нет,Нет,Нет,Нет,False,False,False,True,Нет,Да,Нет,День (12–18),Осень,0,1,1
536242627,2022,Велосипедный / СИМ конфликт,Ранение,Нет,Нет,Нет,Нет,Нет,Нет,False,False,True,False,Нет,Нет,Нет,Утро (6–12),Осень,0,1,2
536261627,2022,Пешеходный конфликт,Ранение,Нет,Нет,Да,Да,Нет,Нет,False,False,True,False,Нет,Нет,Нет,День (12–18),Осень,0,1,2
536363827,2022,Столкновение,Ранение,Нет,Нет,Нет,Нет,Нет,Нет,False,False,True,False,Нет,Нет,Да,День (12–18),Осень,0,1,3
